sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
WP07-28-Black,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Aeon Capri-28-Black","<p>Reach for the stars and beyond in these Aeon Capri pant. With a soft, comfortable feel and moisture wicking fabric, these duo-tone leggings are easy to wear -- and wear attractively.</p>
<p>&bull; Black capris with teal accents.<br />&bull; Thick, 3"" flattering waistband.<br />&bull; Media pocket on inner waistband.<br />&bull; Dry wick finish for ultimate comfort and dryness.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",48.000000,,,,aeon-capri-28-black,,,,/w/p/wp07-black_main_1.jpg,,/w/p/wp07-black_main_1.jpg,,/w/p/wp07-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=28",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/p/wp07-black_main_1.jpg,/w/p/wp07-black_alt1_1.jpg,/w/p/wp07-black_back_1.jpg",",,",,,,,,,,,,,,,
WP07-29-Black,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Aeon Capri-29-Black","<p>Reach for the stars and beyond in these Aeon Capri pant. With a soft, comfortable feel and moisture wicking fabric, these duo-tone leggings are easy to wear -- and wear attractively.</p>
<p>&bull; Black capris with teal accents.<br />&bull; Thick, 3"" flattering waistband.<br />&bull; Media pocket on inner waistband.<br />&bull; Dry wick finish for ultimate comfort and dryness.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",48.000000,,,,aeon-capri-29-black,,,,/w/p/wp07-black_main_1.jpg,,/w/p/wp07-black_main_1.jpg,,/w/p/wp07-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=29",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/p/wp07-black_main_1.jpg,/w/p/wp07-black_alt1_1.jpg,/w/p/wp07-black_back_1.jpg",",,",,,,,,,,,,,,,
WP08-28-Black,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Bardot Capri-28-Black","<p>Black is back &mdash; was it ever gone? &mdash; which means all your favorite tops will get along with the comfortable and versatile Bardot Capri.</p>
<p>&bull; Black capris with pink waistband.<br />&bull; Cropped leggings.<br />&bull; Waistband drawcord. <br />&bull; Flat, thin and flattering.<br />&bull; Made with organic fabric.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",48.000000,,,,bardot-capri-28-black,,,,/w/p/wp08-black_main_1.jpg,,/w/p/wp08-black_main_1.jpg,,/w/p/wp08-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=28",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/p/wp08-black_main_1.jpg,/w/p/wp08-black_back_1.jpg",",",,,,,,,,,,,,,
WP08-29-Black,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Bardot Capri-29-Black","<p>Black is back &mdash; was it ever gone? &mdash; which means all your favorite tops will get along with the comfortable and versatile Bardot Capri.</p>
<p>&bull; Black capris with pink waistband.<br />&bull; Cropped leggings.<br />&bull; Waistband drawcord. <br />&bull; Flat, thin and flattering.<br />&bull; Made with organic fabric.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",48.000000,,,,bardot-capri-29-black,,,,/w/p/wp08-black_main_1.jpg,,/w/p/wp08-black_main_1.jpg,,/w/p/wp08-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=29",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/p/wp08-black_main_1.jpg,/w/p/wp08-black_back_1.jpg",",",,,,,,,,,,,,,
WP09-28-Black,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Carina Basic Capri-28-Black","<p>Perfect as workout pants or ""accessory,"" the Carina Basic Capri is comfy as it is practical -- try it under skirts or shorts.</p>
<p>&bull; Black capris with rouching detail.<br />&bull; 93% cotton, 7% spandex.<br />&bull; Elasticized waistband.<br />&bull; Reinforced seams with exposed topstitching.<br />&bull; Soft, medium-weight jersey with added stretch.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",51.000000,,,,carina-basic-capri-28-black,,,,/w/p/wp09-black_main_1.jpg,,/w/p/wp09-black_main_1.jpg,,/w/p/wp09-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=28",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/p/wp09-black_main_1.jpg,/w/p/wp09-black_alt1_1.jpg,/w/p/wp09-black_back_1.jpg,/w/p/wp09-black_outfit_1.jpg",",,,",,,,,,,,,,,,,
WP09-29-Black,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Carina Basic Capri-29-Black","<p>Perfect as workout pants or ""accessory,"" the Carina Basic Capri is comfy as it is practical -- try it under skirts or shorts.</p>
<p>&bull; Black capris with rouching detail.<br />&bull; 93% cotton, 7% spandex.<br />&bull; Elasticized waistband.<br />&bull; Reinforced seams with exposed topstitching.<br />&bull; Soft, medium-weight jersey with added stretch.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",51.000000,,,,carina-basic-capri-29-black,,,,/w/p/wp09-black_main_1.jpg,,/w/p/wp09-black_main_1.jpg,,/w/p/wp09-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=29",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/p/wp09-black_main_1.jpg,/w/p/wp09-black_alt1_1.jpg,/w/p/wp09-black_back_1.jpg,/w/p/wp09-black_outfit_1.jpg",",,,",,,,,,,,,,,,,
WP10-28-Black,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Eco Friendly,Default Category",base,"Daria Bikram Pant-28-Black","<p>The Daria Bikram Pant is designed to stretch and move with your body to make extreme yoga extremely comfortable.</p>
<p>&bull; Heather gray capris with pink striped waist.<br />&bull; Flatlock seams.<br />&bull; Interior pocket.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",51.000000,,,,daria-bikram-pant-28-black,,,,/w/p/wp10-black_main_1.jpg,,/w/p/wp10-black_main_1.jpg,,/w/p/wp10-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=28",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/p/wp10-black_main_1.jpg,,,,,,,,,,,,,,
WP10-29-Black,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Eco Friendly,Default Category",base,"Daria Bikram Pant-29-Black","<p>The Daria Bikram Pant is designed to stretch and move with your body to make extreme yoga extremely comfortable.</p>
<p>&bull; Heather gray capris with pink striped waist.<br />&bull; Flatlock seams.<br />&bull; Interior pocket.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",51.000000,,,,daria-bikram-pant-29-black,,,,/w/p/wp10-black_main_1.jpg,,/w/p/wp10-black_main_1.jpg,,/w/p/wp10-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=29",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/p/wp10-black_main_1.jpg,,,,,,,,,,,,,,
WSH01-28-Black,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Eco Friendly,Default Category",base,"Fiona Fitness Short-28-Black","<p>Don't let the plain style fool you: the Fiona Fitness Short demands notice on several levels. Comfort, of course. But also a performance-grade wicking fabric that takes everything you can give.</p>
<p>&bull; Black run shorts <br />- cotton/spandex.<br />&bull; 5&rdquo; inseam.<br />&bull; Machine wash/Line dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",29.000000,,,,fiona-fitness-short-28-black,,,,/w/s/wsh01-black_main_1.jpg,,/w/s/wsh01-black_main_1.jpg,,/w/s/wsh01-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=28",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/s/wsh01-black_main_1.jpg,/w/s/wsh01-black_back_1.jpg",",",,,,,,,,,,,,,
WSH01-29-Black,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Eco Friendly,Default Category",base,"Fiona Fitness Short-29-Black","<p>Don't let the plain style fool you: the Fiona Fitness Short demands notice on several levels. Comfort, of course. But also a performance-grade wicking fabric that takes everything you can give.</p>
<p>&bull; Black run shorts <br />- cotton/spandex.<br />&bull; 5&rdquo; inseam.<br />&bull; Machine wash/Line dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",29.000000,,,,fiona-fitness-short-29-black,,,,/w/s/wsh01-black_main_1.jpg,,/w/s/wsh01-black_main_1.jpg,,/w/s/wsh01-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=29",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/s/wsh01-black_main_1.jpg,/w/s/wsh01-black_back_1.jpg",",",,,,,,,,,,,,,
WSH01-30-Black,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Eco Friendly,Default Category",base,"Fiona Fitness Short-30-Black","<p>Don't let the plain style fool you: the Fiona Fitness Short demands notice on several levels. Comfort, of course. But also a performance-grade wicking fabric that takes everything you can give.</p>
<p>&bull; Black run shorts <br />- cotton/spandex.<br />&bull; 5&rdquo; inseam.<br />&bull; Machine wash/Line dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",29.000000,,,,fiona-fitness-short-30-black,,,,/w/s/wsh01-black_main_1.jpg,,/w/s/wsh01-black_main_1.jpg,,/w/s/wsh01-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=30",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/s/wsh01-black_main_1.jpg,/w/s/wsh01-black_back_1.jpg",",",,,,,,,,,,,,,
WSH01-31-Black,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Eco Friendly,Default Category",base,"Fiona Fitness Short-31-Black","<p>Don't let the plain style fool you: the Fiona Fitness Short demands notice on several levels. Comfort, of course. But also a performance-grade wicking fabric that takes everything you can give.</p>
<p>&bull; Black run shorts <br />- cotton/spandex.<br />&bull; 5&rdquo; inseam.<br />&bull; Machine wash/Line dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",29.000000,,,,fiona-fitness-short-31-black,,,,/w/s/wsh01-black_main_1.jpg,,/w/s/wsh01-black_main_1.jpg,,/w/s/wsh01-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=31",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/s/wsh01-black_main_1.jpg,/w/s/wsh01-black_back_1.jpg",",",,,,,,,,,,,,,
WSH01-32-Black,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Eco Friendly,Default Category",base,"Fiona Fitness Short-32-Black","<p>Don't let the plain style fool you: the Fiona Fitness Short demands notice on several levels. Comfort, of course. But also a performance-grade wicking fabric that takes everything you can give.</p>
<p>&bull; Black run shorts <br />- cotton/spandex.<br />&bull; 5&rdquo; inseam.<br />&bull; Machine wash/Line dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",29.000000,,,,fiona-fitness-short-32-black,,,,/w/s/wsh01-black_main_1.jpg,,/w/s/wsh01-black_main_1.jpg,,/w/s/wsh01-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=32",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/s/wsh01-black_main_1.jpg,/w/s/wsh01-black_back_1.jpg",",",,,,,,,,,,,,,
WSH04-28-Black,,Bottom,simple,"Default Category/Women/Bottoms/Shorts",base,"Artemis Running Short-28-Black","<p>Discover smooth jogging and chic comfort each time you slip into the Artemis Running Short. A unique maritime-inspired design and oolor theme features a stretchy drawstring waist.</p>
<p>&bull; Black rouched shorts with mint waist. <br />&bull; Soft, lightweight construction.<br />&bull; LumaTech&trade; wicking technology.<br />&bull; Semi-fitted.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",45.000000,,,,artemis-running-short-28-black,,,,/w/s/wsh04-black_main_1.jpg,,/w/s/wsh04-black_main_1.jpg,,/w/s/wsh04-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=28",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/s/wsh04-black_main_1.jpg,/w/s/wsh04-black_alt1_1.jpg,/w/s/wsh04-black_back_1.jpg",",,",,,,,,,,,,,,,
WSH04-29-Black,,Bottom,simple,"Default Category/Women/Bottoms/Shorts",base,"Artemis Running Short-29-Black","<p>Discover smooth jogging and chic comfort each time you slip into the Artemis Running Short. A unique maritime-inspired design and oolor theme features a stretchy drawstring waist.</p>
<p>&bull; Black rouched shorts with mint waist. <br />&bull; Soft, lightweight construction.<br />&bull; LumaTech&trade; wicking technology.<br />&bull; Semi-fitted.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",45.000000,,,,artemis-running-short-29-black,,,,/w/s/wsh04-black_main_1.jpg,,/w/s/wsh04-black_main_1.jpg,,/w/s/wsh04-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=29",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/s/wsh04-black_main_1.jpg,/w/s/wsh04-black_alt1_1.jpg,/w/s/wsh04-black_back_1.jpg",",,",,,,,,,,,,,,,
WSH04-30-Black,,Bottom,simple,"Default Category/Women/Bottoms/Shorts",base,"Artemis Running Short-30-Black","<p>Discover smooth jogging and chic comfort each time you slip into the Artemis Running Short. A unique maritime-inspired design and oolor theme features a stretchy drawstring waist.</p>
<p>&bull; Black rouched shorts with mint waist. <br />&bull; Soft, lightweight construction.<br />&bull; LumaTech&trade; wicking technology.<br />&bull; Semi-fitted.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",45.000000,,,,artemis-running-short-30-black,,,,/w/s/wsh04-black_main_1.jpg,,/w/s/wsh04-black_main_1.jpg,,/w/s/wsh04-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=30",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/s/wsh04-black_main_1.jpg,/w/s/wsh04-black_alt1_1.jpg,/w/s/wsh04-black_back_1.jpg",",,",,,,,,,,,,,,,
WSH04-31-Black,,Bottom,simple,"Default Category/Women/Bottoms/Shorts",base,"Artemis Running Short-31-Black","<p>Discover smooth jogging and chic comfort each time you slip into the Artemis Running Short. A unique maritime-inspired design and oolor theme features a stretchy drawstring waist.</p>
<p>&bull; Black rouched shorts with mint waist. <br />&bull; Soft, lightweight construction.<br />&bull; LumaTech&trade; wicking technology.<br />&bull; Semi-fitted.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",45.000000,,,,artemis-running-short-31-black,,,,/w/s/wsh04-black_main_1.jpg,,/w/s/wsh04-black_main_1.jpg,,/w/s/wsh04-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=31",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/s/wsh04-black_main_1.jpg,/w/s/wsh04-black_alt1_1.jpg,/w/s/wsh04-black_back_1.jpg",",,",,,,,,,,,,,,,
WSH04-32-Black,,Bottom,simple,"Default Category/Women/Bottoms/Shorts",base,"Artemis Running Short-32-Black","<p>Discover smooth jogging and chic comfort each time you slip into the Artemis Running Short. A unique maritime-inspired design and oolor theme features a stretchy drawstring waist.</p>
<p>&bull; Black rouched shorts with mint waist. <br />&bull; Soft, lightweight construction.<br />&bull; LumaTech&trade; wicking technology.<br />&bull; Semi-fitted.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",45.000000,,,,artemis-running-short-32-black,,,,/w/s/wsh04-black_main_1.jpg,,/w/s/wsh04-black_main_1.jpg,,/w/s/wsh04-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=32",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/s/wsh04-black_main_1.jpg,/w/s/wsh04-black_alt1_1.jpg,/w/s/wsh04-black_back_1.jpg",",,",,,,,,,,,,,,,
WSH07-28-Black,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Echo Fit Compression Short-28-Black","<p>Your muscles know it's go time the second you pull on the Echo Fit Compression Short. A balance of firm, stimulating squeeze with breathability, it offers the support and comfort you need to give it your all.</p>
<p>&bull; Black compression shorts.<br />&bull; High-waisted cut.<br />&bull; Compression fit.<br />&bull; Inseam: 1.0"". <br />&bull; Machine wash/dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",24.000000,,,,echo-fit-compression-short-28-black,,,,/w/s/wsh07-black_main_1.jpg,,/w/s/wsh07-black_main_1.jpg,,/w/s/wsh07-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=28",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/s/wsh07-black_main_1.jpg,/w/s/wsh07-black_back_1.jpg",",",,,,,,,,,,,,,
WSH07-29-Black,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Echo Fit Compression Short-29-Black","<p>Your muscles know it's go time the second you pull on the Echo Fit Compression Short. A balance of firm, stimulating squeeze with breathability, it offers the support and comfort you need to give it your all.</p>
<p>&bull; Black compression shorts.<br />&bull; High-waisted cut.<br />&bull; Compression fit.<br />&bull; Inseam: 1.0"". <br />&bull; Machine wash/dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",24.000000,,,,echo-fit-compression-short-29-black,,,,/w/s/wsh07-black_main_1.jpg,,/w/s/wsh07-black_main_1.jpg,,/w/s/wsh07-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=29",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/s/wsh07-black_main_1.jpg,/w/s/wsh07-black_back_1.jpg",",",,,,,,,,,,,,,
WSH10-28-Black,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/Eco Friendly,Default Category",base,"Ana Running Short-28-Black","<p>Time to lace up your kicks and beat that personal best in the Ana Running Short. It's designed with breathable mesh side panels to help keep you cool while you master the miles.</p>
<p>&bull; Black/pink two-layer shorts.<br />&bull; Low-rise elastic waistband.<br />&bull; Relaxed fit. <br />&bull; Ultra-lightweight fabric. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",40.000000,,,,ana-running-short-28-black,,,,/w/s/wsh10-black_main_1.jpg,,/w/s/wsh10-black_main_1.jpg,,/w/s/wsh10-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=28",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/s/wsh10-black_main_1.jpg,/w/s/wsh10-black_alt1_1.jpg,/w/s/wsh10-black_back_1.jpg",",,",,,,,,,,,,,,,
WSH10-29-Black,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/Eco Friendly,Default Category",base,"Ana Running Short-29-Black","<p>Time to lace up your kicks and beat that personal best in the Ana Running Short. It's designed with breathable mesh side panels to help keep you cool while you master the miles.</p>
<p>&bull; Black/pink two-layer shorts.<br />&bull; Low-rise elastic waistband.<br />&bull; Relaxed fit. <br />&bull; Ultra-lightweight fabric. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",40.000000,,,,ana-running-short-29-black,,,,/w/s/wsh10-black_main_1.jpg,,/w/s/wsh10-black_main_1.jpg,,/w/s/wsh10-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=29",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/s/wsh10-black_main_1.jpg,/w/s/wsh10-black_alt1_1.jpg,/w/s/wsh10-black_back_1.jpg",",,",,,,,,,,,,,,,
